id,l_33,l_70,l_101,l_4
doc021432,-1,-1,-1,-1
doc021433,-1,-1,-1,-1
doc021434,1,-1,-1,-1
doc021435,-1,-1,1,-1
doc021436,-1,-1,-1,-1
doc021437,-1,-1,-1,-1
doc021438,-1,-1,-1,-1
doc021439,-1,-1,1,-1
doc021440,-1,1,-1,-1
doc021441,-1,1,-1,-1
doc021442,-1,-1,1,-1
doc021443,-1,-1,1,-1
doc021444,1,1,-1,-1
doc021445,-1,-1,1,-1
doc021446,-1,1,-1,-1
doc021447,-1,1,1,-1
doc021448,-1,-1,1,-1
doc021449,-1,-1,-1,-1
doc021450,-1,-1,1,-1
doc021451,-1,1,-1,-1
doc021452,1,-1,-1,1
doc021453,-1,-1,-1,-1
doc021454,1,-1,-1,1
doc021455,-1,1,-1,-1
doc021456,-1,-1,-1,-1
doc021457,-1,-1,1,-1
doc021458,-1,1,1,-1
doc021459,1,-1,1,-1
doc021460,-1,1,-1,-1
doc021461,1,-1,-1,-1
doc021462,1,-1,-1,-1
doc021463,-1,-1,1,-1
doc021464,1,-1,-1,-1
doc021465,-1,-1,1,-1
doc021466,-1,-1,-1,-1
doc021467,-1,-1,-1,-1
doc021468,-1,1,-1,-1
doc021469,1,-1,-1,-1
doc021470,-1,1,-1,-1
doc021471,-1,1,-1,-1
doc021472,-1,1,1,-1
doc021473,-1,-1,1,-1
doc021474,-1,1,-1,-1
doc021475,1,-1,-1,-1
doc021476,-1,1,-1,-1
doc021477,1,-1,-1,-1
doc021478,-1,1,-1,-1
doc021479,-1,-1,1,-1
doc021480,1,-1,-1,-1
doc021481,-1,-1,1,-1
doc021482,1,-1,-1,-1
doc021483,1,-1,-1,-1
doc021484,1,-1,-1,-1
doc021485,-1,-1,1,-1
doc021486,-1,-1,1,-1
doc021487,-1,-1,1,-1
doc021488,-1,-1,-1,-1
doc021489,-1,-1,1,-1
doc021490,-1,-1,1,-1
doc021491,-1,-1,1,-1
doc021492,-1,-1,1,-1
doc021493,-1,-1,1,-1
doc021494,1,-1,1,-1
doc021495,1,-1,-1,-1
doc021496,1,-1,-1,-1
doc021497,-1,1,-1,-1
doc021498,-1,-1,1,-1
doc021499,-1,-1,1,-1
doc021500,-1,1,-1,-1
doc021501,-1,1,-1,-1
doc021502,-1,-1,1,-1
doc021503,1,-1,1,-1
doc021504,-1,1,-1,-1
doc021505,-1,1,-1,-1
doc021506,-1,1,-1,-1
doc021507,-1,1,-1,-1
doc021508,-1,1,-1,-1
doc021509,1,-1,-1,1
doc021510,-1,1,-1,-1
doc021511,-1,1,-1,-1
doc021512,-1,1,-1,-1
doc021513,-1,1,-1,-1
doc021514,-1,1,-1,-1
doc021515,-1,1,-1,-1
doc021516,-1,-1,-1,-1
doc021517,1,-1,-1,1
doc021518,1,-1,-1,1
doc021519,-1,-1,1,-1
doc021520,1,-1,-1,-1
doc021521,1,-1,-1,-1
doc021522,1,-1,-1,-1
doc021523,1,-1,-1,1
doc021524,-1,-1,1,-1
doc021525,1,-1,-1,1
doc021526,1,-1,-1,1
doc021527,1,-1,-1,1
doc021528,1,-1,-1,1
doc021529,-1,-1,-1,-1
doc021530,-1,-1,-1,-1
doc021531,-1,-1,-1,-1
doc021532,1,-1,-1,1
doc021533,-1,-1,-1,-1
doc021534,1,1,-1,-1
doc021535,-1,-1,-1,-1
doc021536,1,-1,-1,1
doc021537,1,-1,-1,1
doc021538,-1,-1,-1,-1
doc021539,1,-1,1,-1
doc021540,-1,1,-1,-1
doc021541,-1,-1,-1,-1
doc021542,1,-1,-1,1
doc021543,-1,1,-1,-1
doc021544,-1,1,-1,-1
doc021545,1,-1,-1,-1
doc021546,1,-1,-1,-1
doc021547,-1,1,-1,-1
doc021548,-1,1,1,-1
doc021549,-1,-1,1,-1
doc021550,1,-1,-1,-1
doc021551,-1,-1,1,-1
doc021552,1,-1,-1,-1
doc021553,-1,-1,1,-1
doc021554,-1,-1,1,-1
doc021555,-1,-1,1,-1
doc021556,1,-1,-1,-1
doc021557,1,-1,-1,-1
doc021558,-1,-1,1,-1
doc021559,-1,-1,1,-1
doc021560,1,-1,-1,1
doc021561,1,-1,-1,1
doc021562,1,-1,-1,1
doc021563,1,-1,-1,1
doc021564,1,-1,-1,1
doc021565,1,-1,-1,1
doc021566,1,-1,-1,-1
doc021567,1,-1,-1,1
doc021568,-1,-1,1,-1
doc021569,1,-1,-1,-1
doc021570,1,1,-1,-1
doc021571,-1,-1,-1,-1
doc021572,-1,-1,-1,-1
doc021573,1,-1,-1,1
doc021574,1,-1,-1,-1
doc021575,-1,1,-1,-1
doc021576,1,1,-1,-1
doc021577,1,-1,-1,1
doc021578,1,-1,-1,-1
doc021579,1,-1,-1,-1
doc021580,-1,1,-1,-1
doc021581,-1,-1,1,-1
doc021582,-1,1,-1,-1
doc021583,1,-1,-1,1
doc021584,-1,1,-1,-1
doc021585,1,-1,-1,1
doc021586,1,-1,-1,1
doc021587,1,1,-1,-1
doc021588,-1,-1,1,-1
doc021589,-1,1,-1,-1
doc021590,-1,-1,-1,-1
doc021591,1,-1,-1,1
doc021592,1,-1,-1,1
doc021593,1,-1,-1,-1
doc021594,1,-1,-1,-1
doc021595,-1,1,-1,-1
doc021596,-1,-1,-1,-1
doc021597,1,-1,-1,-1
doc021598,-1,1,-1,-1
doc021599,1,-1,-1,1
doc021600,1,-1,-1,-1
doc021601,1,-1,-1,-1
doc021602,-1,-1,1,-1
doc021603,1,-1,-1,-1
doc021604,-1,-1,1,-1
doc021605,-1,-1,1,-1
doc021606,1,-1,-1,1
doc021607,-1,-1,1,-1
doc021608,-1,-1,-1,-1
doc021609,-1,-1,1,-1
doc021610,1,-1,-1,-1
doc021611,1,-1,1,-1
doc021612,1,-1,-1,-1
doc021613,-1,-1,-1,-1
doc021614,-1,1,-1,-1
doc021615,1,-1,-1,-1
doc021616,1,-1,-1,1
doc021617,1,-1,-1,1
doc021618,1,-1,-1,1
doc021619,1,-1,-1,1
doc021620,-1,-1,-1,-1
doc021621,-1,1,-1,-1
doc021622,-1,-1,1,-1
doc021623,1,-1,-1,-1
doc021624,1,-1,-1,-1
doc021625,1,-1,-1,-1
doc021626,1,1,-1,-1
doc021627,1,-1,-1,1
doc021628,-1,-1,1,-1
doc021629,-1,-1,1,-1
doc021630,1,-1,-1,-1
doc021631,1,1,-1,-1
doc021632,1,-1,-1,1
doc021633,1,-1,-1,-1
doc021634,-1,1,-1,-1
doc021635,-1,-1,1,-1
doc021636,1,-1,-1,-1
doc021637,1,-1,-1,1
doc021638,-1,-1,1,-1
doc021639,-1,-1,1,-1
doc021640,1,-1,-1,1
doc021641,1,-1,-1,-1
doc021642,1,-1,-1,-1
doc021643,-1,-1,1,-1
doc021644,-1,1,-1,-1
doc021645,1,1,-1,-1
doc021646,-1,-1,1,-1
doc021647,-1,-1,1,-1
doc021648,1,-1,-1,-1
doc021649,-1,-1,1,-1
doc021650,-1,-1,1,-1
doc021651,-1,1,-1,-1
doc021652,-1,1,-1,-1
doc021653,-1,1,-1,-1
doc021654,-1,1,-1,-1
doc021655,-1,1,-1,-1
doc021656,-1,-1,-1,-1
doc021657,1,-1,-1,-1
doc021658,-1,1,-1,-1
doc021659,-1,1,-1,-1
doc021660,-1,-1,1,-1
doc021661,-1,-1,1,-1
doc021662,-1,1,-1,-1
doc021663,-1,1,-1,-1
doc021664,-1,-1,1,-1
doc021665,-1,-1,1,-1
doc021666,-1,1,-1,-1
doc021667,1,-1,-1,-1
doc021668,-1,-1,1,-1
doc021669,-1,1,-1,-1
doc021670,-1,1,-1,-1
doc021671,-1,1,-1,-1
doc021672,-1,1,-1,-1
doc021673,1,-1,-1,-1
doc021674,1,-1,-1,-1
doc021675,1,-1,-1,-1
doc021676,-1,1,-1,-1
doc021677,-1,1,-1,-1
doc021678,-1,1,-1,-1
doc021679,1,-1,-1,-1
doc021680,-1,-1,-1,-1
doc021681,-1,-1,1,-1
doc021682,-1,-1,-1,-1
doc021683,1,-1,-1,-1
doc021684,-1,1,-1,-1
doc021685,-1,-1,1,-1
doc021686,-1,-1,1,-1
doc021687,-1,-1,1,-1
doc021688,-1,-1,-1,-1
doc021689,-1,-1,1,-1
doc021690,-1,-1,1,-1
doc021691,-1,-1,1,-1
doc021692,1,1,-1,-1
doc021693,-1,-1,1,-1
doc021694,-1,1,-1,-1
doc021695,-1,-1,-1,-1
doc021696,-1,-1,-1,-1
doc021697,1,-1,-1,-1
doc021698,-1,-1,-1,-1
doc021699,-1,-1,-1,-1
doc021700,-1,-1,-1,-1
doc021701,-1,-1,-1,-1
doc021702,-1,-1,1,-1
doc021703,1,-1,-1,-1
doc021704,-1,-1,1,-1
doc021705,-1,-1,-1,-1
doc021706,-1,-1,-1,-1
doc021707,-1,-1,-1,-1
doc021708,-1,-1,-1,-1
doc021709,-1,-1,-1,-1
doc021710,-1,-1,-1,-1
doc021711,-1,1,-1,-1
doc021712,-1,-1,-1,-1
doc021713,-1,-1,-1,-1
doc021714,-1,-1,-1,-1
doc021715,-1,1,-1,-1
doc021716,1,-1,-1,-1
doc021717,-1,-1,1,-1
doc021718,-1,-1,-1,-1
doc021719,-1,1,-1,-1
doc021720,-1,-1,-1,-1
doc021721,-1,-1,-1,-1
doc021722,1,-1,-1,-1
doc021723,-1,-1,-1,-1
doc021724,-1,-1,-1,-1
doc021725,-1,-1,-1,-1
doc021726,-1,-1,1,-1
doc021727,-1,-1,1,-1
doc021728,-1,-1,1,-1
doc021729,-1,-1,1,-1
doc021730,-1,-1,1,-1
doc021731,-1,-1,1,-1
doc021732,-1,-1,1,-1
doc021733,-1,-1,1,-1
doc021734,-1,-1,1,-1
doc021735,-1,-1,1,-1
doc021736,-1,-1,1,-1
doc021737,-1,-1,1,-1
doc021738,-1,1,-1,-1
doc021739,-1,-1,-1,-1
doc021740,1,1,-1,-1
doc021741,-1,1,-1,-1
doc021742,-1,1,-1,-1
doc021743,-1,1,-1,-1
doc021744,1,1,-1,-1
doc021745,-1,1,-1,-1
doc021746,-1,-1,1,-1
doc021747,-1,-1,1,-1
doc021748,-1,1,-1,-1
doc021749,1,-1,-1,-1
doc021750,-1,1,-1,-1
doc021751,1,-1,1,-1
doc021752,-1,-1,1,-1
doc021753,-1,-1,1,-1
doc021754,-1,-1,1,-1
doc021755,-1,-1,1,-1
doc021756,-1,-1,1,-1
doc021757,-1,-1,-1,-1
doc021758,-1,-1,1,-1
doc021759,-1,1,-1,-1
doc021760,-1,1,-1,-1
doc021761,-1,-1,1,-1
doc021762,-1,1,-1,-1
doc021763,1,-1,-1,1
doc021764,-1,-1,-1,-1
doc021765,-1,-1,1,-1
doc021766,-1,-1,1,-1
doc021767,-1,-1,1,-1
doc021768,-1,-1,1,-1
doc021769,-1,1,-1,-1
doc021770,-1,-1,1,-1
doc021771,-1,-1,1,-1
doc021772,-1,-1,1,-1
doc021773,-1,1,-1,-1
doc021774,-1,1,-1,-1
doc021775,-1,-1,1,-1
doc021776,1,-1,-1,-1
doc021777,-1,-1,1,-1
doc021778,1,-1,-1,-1
doc021779,-1,-1,-1,-1
doc021780,-1,-1,1,-1
doc021781,1,-1,-1,-1
doc021782,1,1,-1,-1
doc021783,-1,1,-1,-1
doc021784,-1,-1,1,-1
doc021785,-1,-1,1,-1
doc021786,-1,-1,1,-1
doc021787,1,-1,-1,-1
doc021788,-1,-1,1,-1
doc021789,-1,-1,1,-1
doc021790,-1,1,-1,-1
doc021791,-1,1,-1,-1
doc021792,-1,-1,1,-1
doc021793,-1,1,-1,-1
doc021794,-1,-1,1,-1
doc021795,-1,1,-1,-1
doc021796,-1,-1,1,-1
doc021797,-1,-1,1,-1
doc021798,-1,1,-1,-1
doc021799,-1,-1,1,-1
doc021800,-1,-1,1,-1
doc021801,-1,-1,1,-1
doc021802,-1,-1,1,-1
doc021803,-1,-1,1,-1
doc021804,1,1,-1,-1
doc021805,-1,1,-1,-1
doc021806,-1,1,-1,-1
doc021807,-1,-1,1,-1
doc021808,-1,1,-1,-1
doc021809,1,-1,-1,-1
doc021810,-1,-1,1,-1
doc021811,-1,-1,1,-1
doc021812,-1,1,-1,-1
doc021813,-1,-1,1,-1
doc021814,-1,1,-1,-1
doc021815,-1,-1,1,-1
doc021816,1,-1,1,-1
doc021817,1,1,-1,-1
doc021818,-1,-1,1,-1
doc021819,-1,-1,1,-1
doc021820,-1,-1,1,-1
doc021821,-1,-1,1,-1
doc021822,1,-1,-1,-1
doc021823,-1,-1,1,-1
doc021824,-1,-1,1,-1
doc021825,-1,-1,1,-1
doc021826,-1,-1,1,-1
doc021827,-1,1,-1,-1
doc021828,-1,1,-1,-1
doc021829,1,1,-1,-1
doc021830,-1,-1,1,-1
doc021831,-1,1,-1,-1
doc021832,-1,1,-1,-1
doc021833,-1,-1,1,-1
doc021834,-1,1,-1,-1
doc021835,1,1,-1,-1
doc021836,1,-1,-1,-1
doc021837,1,-1,-1,-1
doc021838,1,1,-1,-1
doc021839,1,-1,-1,-1
doc021840,1,-1,-1,-1
doc021841,1,-1,-1,-1
doc021842,-1,-1,1,-1
doc021843,-1,-1,1,-1
doc021844,-1,1,-1,-1
doc021845,1,-1,-1,-1
doc021846,-1,-1,-1,-1
doc021847,1,-1,-1,-1
doc021848,-1,-1,-1,-1
doc021849,1,-1,-1,-1
doc021850,-1,1,-1,-1
doc021851,1,-1,1,-1
doc021852,-1,-1,1,-1
doc021853,1,-1,1,-1
doc021854,-1,-1,1,-1
doc021855,-1,-1,1,-1
doc021856,-1,-1,-1,-1
doc021857,1,-1,-1,-1
doc021858,-1,-1,-1,-1
doc021859,1,-1,-1,-1
doc021860,-1,-1,-1,-1
doc021861,-1,1,-1,-1
doc021862,-1,-1,1,-1
doc021863,1,-1,-1,1
doc021864,1,-1,-1,-1
doc021865,-1,-1,-1,-1
doc021866,1,-1,-1,-1
doc021867,1,-1,-1,-1
doc021868,1,-1,-1,1
doc021869,-1,-1,1,-1
doc021870,1,-1,-1,-1
doc021871,1,-1,-1,-1
doc021872,1,-1,1,1
doc021873,1,-1,1,-1
doc021874,1,1,-1,1
doc021875,-1,1,-1,-1
doc021876,1,-1,-1,-1
doc021877,-1,-1,1,-1
doc021878,-1,-1,1,-1
doc021879,-1,-1,1,-1
doc021880,-1,-1,-1,-1
doc021881,1,-1,-1,-1
doc021882,1,-1,-1,-1
doc021883,1,-1,-1,-1
doc021884,-1,-1,1,-1
doc021885,-1,-1,1,-1
doc021886,1,-1,1,-1
doc021887,-1,-1,-1,-1
doc021888,1,1,-1,-1
doc021889,1,-1,-1,-1
doc021890,-1,-1,1,-1
doc021891,-1,-1,1,-1
doc021892,1,-1,-1,-1
doc021893,1,1,-1,-1
doc021894,-1,1,-1,-1
doc021895,-1,1,-1,-1
doc021896,-1,1,-1,-1
doc021897,1,1,-1,-1
doc021898,-1,1,-1,-1
doc021899,-1,1,-1,-1
doc021900,-1,1,-1,-1
doc021901,1,1,-1,-1
doc021902,1,1,1,-1
doc021903,1,1,-1,-1
doc021904,1,-1,-1,-1
doc021905,1,-1,-1,1
doc021906,-1,1,-1,-1
doc021907,-1,1,-1,-1
doc021908,-1,-1,1,-1
doc021909,-1,-1,1,-1
doc021910,-1,1,-1,-1
doc021911,1,1,-1,-1
doc021912,1,-1,-1,1
doc021913,1,-1,-1,1
doc021914,1,-1,-1,-1
doc021915,1,-1,-1,1
doc021916,1,-1,-1,1
doc021917,-1,-1,1,-1
doc021918,1,-1,-1,1
doc021919,1,-1,-1,-1
doc021920,-1,-1,1,-1
doc021921,1,-1,-1,1
doc021922,1,1,-1,-1
doc021923,1,1,-1,-1
doc021924,-1,1,-1,-1
doc021925,1,-1,1,1
doc021926,1,-1,-1,-1
doc021927,-1,1,-1,-1
doc021928,1,-1,-1,-1
doc021929,-1,1,-1,-1
doc021930,1,-1,-1,1
doc021931,1,-1,-1,-1
doc021932,1,-1,-1,1
doc021933,-1,1,-1,-1
doc021934,-1,1,1,-1
doc021935,-1,1,-1,-1
doc021936,1,-1,-1,-1
doc021937,1,-1,-1,-1
doc021938,-1,-1,1,-1
doc021939,-1,1,1,-1
doc021940,1,-1,-1,-1
doc021941,1,1,-1,-1
doc021942,1,1,-1,-1
doc021943,-1,-1,1,-1
doc021944,1,-1,-1,1
doc021945,1,-1,-1,1
doc021946,1,-1,-1,-1
doc021947,1,1,-1,-1
doc021948,-1,-1,1,-1
doc021949,1,1,-1,-1
doc021950,1,-1,-1,1
doc021951,1,-1,-1,-1
doc021952,1,1,1,-1
doc021953,-1,-1,1,-1
doc021954,-1,-1,1,-1
doc021955,-1,-1,1,-1
doc021956,1,-1,-1,-1
doc021957,-1,-1,1,-1
doc021958,-1,-1,1,-1
doc021959,-1,-1,1,-1
doc021960,-1,-1,1,-1
doc021961,1,1,-1,-1
doc021962,-1,1,1,-1
doc021963,-1,-1,1,-1
doc021964,-1,-1,1,-1
doc021965,1,-1,-1,-1
doc021966,1,1,-1,-1
doc021967,-1,-1,1,-1
doc021968,-1,1,1,-1
doc021969,1,-1,1,-1
doc021970,-1,-1,1,-1
doc021971,1,1,1,-1
doc021972,-1,1,1,-1
doc021973,-1,-1,1,-1
doc021974,-1,-1,1,-1
doc021975,1,1,-1,-1
doc021976,-1,1,-1,-1
doc021977,1,1,1,-1
doc021978,-1,-1,-1,-1
doc021979,-1,1,-1,-1
doc021980,-1,1,-1,-1
doc021981,-1,-1,1,-1
doc021982,-1,-1,1,-1
doc021983,-1,-1,1,-1
doc021984,-1,-1,1,-1
doc021985,-1,-1,1,-1
doc021986,-1,1,-1,-1
doc021987,-1,1,-1,-1
doc021988,-1,-1,1,-1
doc021989,-1,-1,1,-1
doc021990,-1,-1,-1,-1
doc021991,1,-1,1,1
doc021992,-1,-1,-1,-1
doc021993,-1,-1,-1,-1
doc021994,-1,1,-1,-1
doc021995,1,1,-1,-1
doc021996,-1,1,-1,-1
doc021997,-1,1,-1,-1
doc021998,-1,1,-1,-1
doc021999,-1,-1,-1,-1
doc022000,-1,-1,1,-1
doc022001,1,-1,-1,-1
doc022002,-1,1,-1,-1
doc022003,-1,1,-1,-1
doc022004,1,-1,-1,1
doc022005,-1,-1,-1,-1
doc022006,-1,1,-1,-1
doc022007,-1,1,-1,-1
doc022008,1,-1,-1,1
doc022009,-1,-1,1,-1
doc022010,-1,1,-1,-1
doc022011,1,-1,-1,1
doc022012,1,-1,-1,-1
doc022013,1,-1,-1,1
doc022014,-1,-1,1,-1
doc022015,1,1,-1,-1
doc022016,-1,-1,1,-1
doc022017,-1,-1,1,-1
doc022018,1,-1,-1,-1
doc022019,-1,-1,1,-1
doc022020,-1,-1,1,-1
doc022021,-1,1,-1,-1
doc022022,-1,-1,1,-1
doc022023,-1,-1,1,-1
doc022024,-1,-1,1,-1
doc022025,-1,1,-1,-1
doc022026,1,-1,-1,-1
doc022027,-1,-1,1,-1
doc022028,1,1,-1,-1
doc022029,-1,-1,1,-1
doc022030,1,-1,-1,1
doc022031,1,-1,-1,-1
doc022032,-1,-1,1,-1
doc022033,-1,-1,-1,-1
doc022034,-1,-1,1,-1
doc022035,-1,-1,1,-1
doc022036,-1,-1,1,-1
doc022037,-1,-1,1,-1
doc022038,-1,1,-1,-1
doc022039,-1,-1,1,-1
doc022040,-1,-1,1,-1
doc022041,-1,-1,1,-1
doc022042,-1,1,-1,-1
doc022043,1,-1,-1,-1
doc022044,-1,-1,1,-1
doc022045,1,-1,-1,-1
doc022046,1,-1,-1,-1
doc022047,-1,-1,1,-1
doc022048,-1,-1,1,-1
doc022049,-1,-1,1,-1
doc022050,-1,-1,1,-1
doc022051,-1,-1,1,-1
doc022052,1,-1,-1,-1
doc022053,-1,-1,-1,-1
doc022054,-1,-1,1,-1
doc022055,1,-1,-1,1
doc022056,1,-1,-1,-1
doc022057,-1,1,-1,-1
doc022058,-1,-1,1,-1
doc022059,1,-1,-1,1
doc022060,1,-1,-1,1
doc022061,-1,-1,-1,-1
doc022062,1,-1,-1,-1
doc022063,1,-1,-1,1
doc022064,-1,-1,1,-1
doc022065,-1,1,-1,-1
doc022066,-1,1,-1,-1
doc022067,-1,-1,1,-1
doc022068,-1,-1,1,-1
doc022069,-1,1,-1,-1
doc022070,-1,-1,1,-1
doc022071,1,-1,-1,1
doc022072,-1,1,-1,-1
doc022073,-1,1,-1,-1
doc022074,1,-1,-1,1
doc022075,-1,-1,-1,-1
doc022076,-1,-1,-1,-1
doc022077,-1,-1,-1,-1
doc022078,-1,-1,-1,-1
doc022079,-1,-1,-1,-1
doc022080,1,-1,-1,1
doc022081,1,-1,-1,1
doc022082,1,-1,-1,1
doc022083,1,-1,-1,1
doc022084,1,-1,-1,1
doc022085,1,-1,-1,1
doc022086,1,-1,-1,1
doc022087,1,-1,-1,1
doc022088,1,-1,-1,1
doc022089,1,-1,-1,-1
doc022090,1,-1,-1,1
doc022091,1,-1,-1,1
doc022092,1,-1,-1,1
doc022093,1,-1,-1,1
doc022094,1,-1,-1,1
doc022095,1,-1,-1,1
doc022096,1,-1,-1,1
doc022097,1,-1,-1,1
doc022098,1,-1,-1,1
doc022099,1,-1,-1,1
doc022100,1,-1,-1,1
doc022101,1,-1,-1,1
doc022102,1,-1,-1,1
doc022103,1,-1,-1,1
doc022104,1,-1,-1,1
doc022105,1,-1,-1,1
doc022106,1,-1,-1,1
doc022107,1,-1,-1,1
doc022108,1,-1,-1,1
doc022109,1,-1,-1,1
doc022110,1,-1,-1,1
doc022111,1,-1,-1,1
doc022112,1,1,-1,-1
doc022113,-1,-1,1,-1
doc022114,1,-1,-1,-1
doc022115,-1,1,-1,-1
doc022116,1,-1,1,1
doc022117,1,-1,-1,1
doc022118,1,-1,-1,-1
doc022119,1,1,-1,-1
doc022120,1,-1,-1,-1
doc022121,1,-1,-1,-1
doc022122,1,-1,-1,-1
doc022123,1,-1,-1,-1
doc022124,1,-1,-1,-1
doc022125,1,-1,-1,-1
doc022126,-1,-1,1,-1
doc022127,-1,-1,1,-1
doc022128,-1,-1,1,-1
doc022129,-1,-1,1,-1
doc022130,-1,-1,1,-1
doc022131,1,1,-1,-1
doc022132,-1,-1,1,-1
doc022133,1,-1,-1,-1
doc022134,-1,1,-1,-1
doc022135,-1,-1,1,-1
doc022136,-1,-1,1,-1
doc022137,1,-1,-1,-1
doc022138,1,-1,-1,1
doc022139,1,-1,-1,-1
doc022140,1,1,-1,-1
doc022141,1,-1,-1,-1
doc022142,1,1,-1,-1
doc022143,-1,1,-1,-1
doc022144,1,-1,-1,1
doc022145,1,-1,-1,-1
doc022146,1,-1,-1,-1
doc022147,1,-1,-1,1
doc022148,1,-1,-1,1
doc022149,1,-1,-1,1
doc022150,-1,-1,1,-1
doc022151,1,-1,-1,-1
doc022152,1,1,-1,-1
doc022153,1,-1,-1,-1
doc022154,1,-1,-1,-1
doc022155,-1,-1,1,-1
doc022156,1,-1,-1,1
doc022157,1,-1,-1,-1
doc022158,1,-1,-1,1
doc022159,1,-1,-1,-1
doc022160,1,-1,-1,-1
doc022161,1,-1,-1,-1
doc022162,1,-1,-1,-1
doc022163,1,-1,-1,-1
doc022164,1,-1,-1,-1
doc022165,1,1,-1,-1
doc022166,1,-1,-1,-1
doc022167,1,-1,-1,-1
doc022168,1,-1,-1,1
doc022169,1,-1,-1,1
doc022170,-1,-1,1,-1
doc022171,1,-1,-1,-1
doc022172,1,-1,-1,-1
doc022173,1,-1,-1,-1
doc022174,-1,-1,1,-1
doc022175,1,-1,-1,-1
doc022176,-1,-1,1,-1
doc022177,1,-1,-1,-1
doc022178,-1,-1,1,-1
doc022179,-1,-1,1,-1
doc022180,-1,-1,1,-1
doc022181,1,-1,-1,-1
doc022182,1,-1,-1,-1
doc022183,1,-1,-1,1
doc022184,1,-1,-1,-1
doc022185,1,-1,-1,-1
doc022186,1,-1,-1,1
doc022187,1,-1,1,-1
doc022188,1,-1,-1,-1
doc022189,-1,-1,-1,-1
doc022190,1,-1,-1,-1
doc022191,1,-1,-1,1
doc022192,1,1,-1,-1
doc022193,-1,-1,1,-1
doc022194,-1,1,1,-1
doc022195,1,-1,-1,-1
doc022196,-1,-1,-1,-1
doc022197,1,-1,-1,1
doc022198,-1,-1,1,-1
doc022199,-1,-1,1,-1
doc022200,-1,-1,1,-1
doc022201,1,-1,-1,-1
doc022202,1,-1,-1,-1
doc022203,1,-1,-1,-1
doc022204,-1,-1,1,-1
doc022205,1,-1,-1,-1
doc022206,-1,-1,1,-1
doc022207,1,-1,-1,1
doc022208,1,-1,-1,1
doc022209,1,-1,-1,1
doc022210,-1,-1,1,-1
doc022211,-1,-1,1,-1
doc022212,-1,-1,1,-1
doc022213,1,-1,-1,-1
doc022214,-1,-1,1,-1
doc022215,-1,-1,1,-1
doc022216,-1,-1,-1,-1
doc022217,1,-1,1,-1
doc022218,1,-1,-1,-1
doc022219,1,-1,-1,1
doc022220,1,-1,-1,-1
doc022221,-1,-1,1,-1
doc022222,1,-1,-1,1
doc022223,1,-1,-1,1
doc022224,-1,-1,1,-1
doc022225,1,-1,-1,-1
doc022226,1,-1,-1,-1
doc022227,-1,-1,1,-1
doc022228,1,-1,-1,-1
doc022229,-1,-1,-1,-1
doc022230,1,-1,-1,1
doc022231,1,-1,-1,-1
doc022232,1,-1,-1,-1
doc022233,1,-1,-1,-1
doc022234,-1,1,-1,-1
doc022235,-1,-1,1,-1
doc022236,1,-1,-1,1
doc022237,1,-1,-1,1
doc022238,1,-1,-1,1
doc022239,1,-1,-1,1
doc022240,1,-1,-1,-1
doc022241,1,-1,-1,-1
doc022242,1,-1,-1,-1
doc022243,-1,-1,1,-1
doc022244,1,-1,-1,-1
doc022245,1,-1,-1,1
doc022246,-1,-1,1,-1
doc022247,1,1,-1,-1
doc022248,1,-1,-1,1
doc022249,-1,1,-1,-1
doc022250,1,-1,-1,-1
doc022251,1,-1,-1,-1
doc022252,1,-1,-1,1
doc022253,1,-1,-1,1
doc022254,-1,-1,1,-1
doc022255,1,-1,-1,-1
doc022256,1,-1,-1,-1
doc022257,1,-1,-1,1
doc022258,1,-1,-1,1
doc022259,1,1,-1,-1
doc022260,1,-1,-1,1
doc022261,1,-1,-1,1
doc022262,1,-1,-1,-1
doc022263,-1,-1,1,-1
doc022264,1,-1,-1,-1
doc022265,1,-1,-1,-1
doc022266,1,-1,-1,-1
doc022267,1,1,-1,-1
doc022268,-1,1,1,-1
doc022269,1,-1,-1,-1
doc022270,1,-1,-1,-1
doc022271,1,-1,-1,-1
doc022272,-1,-1,1,-1
doc022273,1,-1,-1,-1
doc022274,1,-1,-1,1
doc022275,1,-1,-1,-1
doc022276,1,-1,-1,-1
doc022277,1,-1,-1,-1
doc022278,1,-1,-1,1
doc022279,-1,-1,-1,-1
doc022280,1,-1,-1,-1
doc022281,1,-1,-1,-1
doc022282,1,-1,-1,-1
doc022283,1,-1,-1,-1
doc022284,1,-1,-1,-1
doc022285,1,-1,-1,1
doc022286,1,-1,-1,1
doc022287,1,-1,-1,1
doc022288,-1,-1,-1,-1
doc022289,1,-1,-1,-1
doc022290,1,-1,-1,1
doc022291,-1,1,-1,-1
doc022292,1,-1,-1,1
doc022293,1,-1,-1,1
doc022294,1,-1,-1,-1
doc022295,-1,-1,-1,-1
doc022296,1,-1,-1,-1
doc022297,1,-1,-1,1
doc022298,1,-1,-1,-1
doc022299,1,-1,-1,-1
doc022300,-1,-1,1,-1
doc022301,1,-1,-1,1
doc022302,1,-1,-1,1
doc022303,1,-1,-1,-1
doc022304,1,-1,-1,1
doc022305,1,-1,-1,-1
doc022306,-1,-1,1,-1
doc022307,1,-1,-1,-1
doc022308,1,-1,-1,-1
doc022309,1,-1,-1,-1
doc022310,1,-1,-1,-1
doc022311,1,-1,-1,-1
doc022312,1,-1,-1,1
doc022313,1,-1,-1,1
doc022314,1,1,-1,-1
